customer_id,last_purchase_date,frequency,monetary,recency,r_score,f_score,m_score,segment,clv,rfm_score
CUST000404,2022-04-21,1,18.98,984,2,1,1,Others,18.98,4
CUST000405,2023-03-25,1,191.54,646,3,1,1,Others,191.54,5
CUST000406,2024-03-11,3,2186.95,294,4,4,3,Loyal Customers,6560.849999999999,11
CUST000407,2023-02-16,1,1162.32,683,2,1,2,Others,1162.32,5
CUST000408,2024-10-13,2,845.62,78,5,2,2,Others,1691.24,9
CUST000409,2021-12-11,2,2196.72,1115,1,2,3,Others,4393.44,6
CUST000410,2024-03-14,6,5922.11,291,4,5,5,Champions,35532.659999999996,14
CUST000411,2024-03-11,6,4655.53,294,4,5,5,Champions,27933.18,14
CUST000412,2022-12-11,3,1537.02,750,2,4,3,At Risk,4611.0599999999995,9
CUST000413,2024-01-19,2,187.96,346,4,2,1,Others,375.92,7
CUST000414,2024-10-28,3,1969.0100000000002,63,5,4,3,Loyal Customers,5907.030000000001,12
CUST000415,2024-11-06,2,1986.1499999999999,54,5,2,3,Others,3972.2999999999997,10
CUST000416,2022-10-04,3,3067.62,818,2,4,4,At Risk,9202.86,10
CUST000417,2023-02-25,2,1770.5900000000001,674,2,2,3,Others,3541.1800000000003,7
CUST000418,2022-11-30,1,2023.4,761,2,1,3,Others,2023.4,6
CUST000419,2022-09-17,3,2397.06,835,2,4,4,At Risk,7191.18,10
CUST000420,2023-01-31,1,504.78,699,2,1,1,Others,504.78,4
CUST000423,2024-01-27,3,5659.04,338,4,4,5,Champions,16977.12,13
CUST000424,2020-02-25,1,899.79,1770,1,1,2,Others,899.79,4
CUST000425,2023-01-26,2,2286.88,704,2,2,4,Others,4573.76,8
CUST000426,2023-12-01,1,1789.64,395,3,1,3,Others,1789.64,7
CUST000427,2024-12-26,1,443.8,4,5,1,1,Others,443.8,7
CUST000428,2022-07-26,1,491.16,888,2,1,1,Others,491.16,4
CUST000429,2024-05-26,4,2458.87,218,4,5,4,Champions,9835.48,13
CUST000431,2024-04-08,3,2751.09,266,4,4,4,Champions,8253.27,12
CUST000432,2023-03-29,2,238.69,642,3,2,1,Others,477.38,6
CUST000433,2024-10-13,5,4138.58,78,5,5,5,Champions,20692.9,15
CUST000434,2022-06-21,2,2734.9300000000003,923,2,2,4,Others,5469.860000000001,8
CUST000435,2024-08-15,3,3633.1800000000003,137,5,4,5,Champions,10899.54,14
CUST000436,2024-01-29,2,4240.879999999999,336,4,2,5,Others,8481.759999999998,11
CUST000438,2020-06-27,2,2032.92,1647,1,2,3,Others,4065.84,6
CUST000439,2020-04-23,1,1681.44,1712,1,1,3,Others,1681.44,5
CUST000440,2023-07-12,4,2811.8199999999997,537,3,5,4,Loyal Customers,11247.279999999999,12
CUST000441,2020-09-28,1,1935.04,1554,1,1,3,Others,1935.04,5
CUST000442,2020-12-06,2,1897.7199999999998,1485,1,2,3,Others,3795.4399999999996,6
CUST000443,2022-05-16,2,489.64,959,2,2,1,Others,979.28,5
CUST000444,2022-04-11,1,1009.56,994,2,1,2,Others,1009.56,5
CUST000445,2023-04-27,4,2912.04,613,3,5,4,Loyal Customers,11648.16,12
CUST000446,2024-11-25,2,2902.94,35,5,2,4,Others,5805.88,11
CUST000447,2024-10-30,6,4948.200000000001,61,5,5,5,Champions,29689.200000000004,15
CUST000449,2024-12-04,3,4394.12,26,5,4,5,Champions,13182.36,14
CUST000450,2024-06-22,4,4473.65,191,4,5,5,Champions,17894.6,14
CUST000452,2023-01-21,1,378.99,709,2,1,1,Others,378.99,4
CUST000453,2024-05-04,3,2379.68,240,4,4,4,Champions,7139.039999999999,12
CUST000454,2024-09-03,2,2552.23,118,5,2,4,Others,5104.46,11
CUST000455,2023-03-01,3,3609.37,670,3,4,5,Loyal Customers,10828.11,12
CUST000456,2023-01-05,3,668.34,725,2,4,1,At Risk,2005.02,7
CUST000457,2023-09-25,1,559.05,462,3,1,1,Others,559.05,5
CUST000458,2021-07-02,4,2679.54,1277,1,5,4,At Risk,10718.16,10
CUST000459,2023-08-07,4,6193.3099999999995,511,3,5,5,Loyal Customers,24773.239999999998,13
CUST000460,2023-06-29,2,1071.8899999999999,550,3,2,2,Others,2143.7799999999997,7
CUST000461,2021-01-19,2,674.08,1441,1,2,1,Others,1348.16,4
CUST000462,2024-08-01,5,6374.85,151,5,5,5,Champions,31874.25,15
CUST000463,2024-07-30,3,3608.48,153,5,4,5,Champions,10825.44,14
CUST000464,2023-07-27,2,1468.3400000000001,522,3,2,3,Others,2936.6800000000003,8
CUST000465,2021-07-15,1,2642.0499999999997,1264,1,1,4,Others,2642.0499999999997,6
CUST000466,2024-11-20,5,5452.45,40,5,5,5,Champions,27262.25,15
CUST000467,2024-08-12,1,239.64,140,5,1,1,Others,239.64,7
CUST000468,2024-09-01,2,2011.42,120,5,2,3,Others,4022.84,10
CUST000469,2024-10-03,4,2541.69,88,5,5,4,Champions,10166.76,14
CUST000470,2023-07-02,3,3667.05,547,3,4,5,Loyal Customers,11001.150000000001,12
CUST000471,2020-03-22,1,679.36,1744,1,1,1,Others,679.36,3
CUST000472,2021-02-12,2,1737.43,1417,1,2,3,Others,3474.86,6
CUST000473,2023-08-11,1,732.45,507,3,1,2,Others,732.45,6
CUST000474,2022-07-29,1,545.08,885,2,1,1,Others,545.08,4
CUST000475,2022-10-29,1,119.78999999999999,793,2,1,1,Others,119.78999999999999,4
CUST000476,2023-12-11,2,4193.24,385,4,2,5,Others,8386.48,11
CUST000477,2024-06-30,2,3024.48,183,4,2,4,Others,6048.96,10
CUST000478,2023-01-17,3,5140.2,713,2,4,5,At Risk,15420.599999999999,11
CUST000479,2023-05-12,1,786.54,598,3,1,2,Others,786.54,6
CUST000480,2024-11-23,2,2951.88,37,5,2,4,Others,5903.76,11
CUST000482,2024-10-22,1,1010.6999999999999,69,5,1,2,Others,1010.6999999999999,8
CUST000483,2023-10-15,3,1116.22,442,3,4,2,Loyal Customers,3348.66,9
CUST000484,2023-06-10,2,2927.3700000000003,569,3,2,4,Others,5854.740000000001,9
CUST000485,2024-12-08,3,1396.44,22,5,4,2,Loyal Customers,4189.32,11
CUST000486,2020-06-20,1,2756.3999999999996,1654,1,1,4,Others,2756.3999999999996,6
CUST000487,2020-07-30,1,1163.3700000000001,1614,1,1,2,Others,1163.3700000000001,4
CUST000488,2024-05-23,5,2081.84,221,4,5,3,Loyal Customers,10409.2,12
CUST000489,2024-04-18,2,1961.2400000000002,256,4,2,3,Others,3922.4800000000005,9
CUST000490,2024-05-13,5,5682.78,231,4,5,5,Champions,28413.899999999998,14
CUST000491,2024-06-15,3,855.1400000000001,198,4,4,2,Loyal Customers,2565.42,10
CUST000493,2022-11-21,3,1407.29,770,2,4,2,At Risk,4221.87,8
CUST000495,2024-10-06,2,1474.44,85,5,2,3,Others,2948.88,10
CUST000496,2021-07-08,1,683.38,1271,1,1,1,Others,683.38,3
CUST000497,2024-02-27,4,4649.08,307,4,5,5,Champions,18596.32,14
CUST000498,2023-02-25,4,4994.05,674,2,5,5,At Risk,19976.2,12
CUST000500,2023-06-07,3,2850.02,572,3,4,4,Loyal Customers,8550.06,11
CUST000502,2023-05-31,2,375.45000000000005,579,3,2,1,Others,750.9000000000001,6
CUST000503,2020-08-12,1,394.71,1601,1,1,1,Others,394.71,3
CUST000504,2024-07-25,1,114.48,158,5,1,1,Others,114.48,7
CUST000505,2024-02-27,3,2636.3799999999997,307,4,4,4,Champions,7909.139999999999,12
CUST000507,2024-02-11,1,240.48,323,4,1,1,Others,240.48,6
CUST000508,2023-04-02,2,1207.53,638,3,2,2,Others,2415.06,7
CUST000510,2021-09-30,2,321.98,1187,1,2,1,Others,643.96,4
CUST000511,2024-07-11,2,1742.1399999999999,172,5,2,3,Others,3484.2799999999997,10
CUST000513,2020-09-04,1,921.1800000000001,1578,1,1,2,Others,921.1800000000001,4
CUST000514,2024-12-17,2,1080.51,13,5,2,2,Others,2161.02,9
CUST000515,2024-11-03,4,2246.77,57,5,5,4,Champions,8987.08,14
CUST000516,2022-03-25,2,2354.3999999999996,1011,2,2,4,Others,4708.799999999999,8
CUST000517,2024-08-05,1,24.16,147,5,1,1,Others,24.16,7
CUST000519,2021-12-20,1,116.64,1106,1,1,1,Others,116.64,3
CUST000521,2024-10-03,4,2737.58,88,5,5,4,Champions,10950.32,14
CUST000522,2022-03-21,3,2079.71,1015,2,4,3,At Risk,6239.13,9
CUST000523,2023-03-16,1,2383.96,655,3,1,4,Others,2383.96,8
CUST000524,2021-01-02,1,1333.6200000000001,1458,1,1,2,Others,1333.6200000000001,4
CUST000525,2024-12-01,3,947.58,29,5,4,2,Loyal Customers,2842.7400000000002,11
CUST000526,2023-02-19,3,2868.09,680,2,4,4,At Risk,8604.27,10
CUST000528,2024-09-25,3,2951.4,96,5,4,4,Champions,8854.2,13
CUST000529,2022-06-03,1,2939.9,941,2,1,4,Others,2939.9,7
CUST000530,2022-07-29,1,383.38,885,2,1,1,Others,383.38,4
CUST000531,2024-06-15,1,118.65,198,4,1,1,Others,118.65,6
CUST000532,2024-02-04,5,3713.83,330,4,5,5,Champions,18569.15,14
CUST000533,2024-12-11,3,1560.0400000000002,19,5,4,3,Loyal Customers,4680.120000000001,12
CUST000534,2024-10-17,4,4548.639999999999,74,5,5,5,Champions,18194.559999999998,15
CUST000535,2022-01-28,3,958.29,1067,2,4,2,At Risk,2874.87,8
CUST000536,2024-03-02,4,3502.51,303,4,5,5,Champions,14010.04,14
CUST000537,2023-05-19,5,2332.29,591,3,5,4,Loyal Customers,11661.45,12
CUST000538,2021-07-24,2,3297.32,1255,1,2,4,Others,6594.64,7
CUST000539,2024-11-19,2,1389.97,41,5,2,2,Others,2779.94,9
CUST000541,2022-07-07,1,894.5999999999999,907,2,1,2,Others,894.5999999999999,5
CUST000543,2024-06-22,2,1508.01,191,4,2,3,Others,3016.02,9
CUST000544,2022-06-19,1,257.07,925,2,1,1,Others,257.07,4
CUST000545,2020-03-27,1,1696.35,1739,1,1,3,Others,1696.35,5
CUST000546,2024-03-04,2,507.51,301,4,2,1,Others,1015.02,7
CUST000547,2024-07-06,3,703.3599999999999,177,4,4,2,Loyal Customers,2110.08,10
CUST000552,2023-05-09,1,452.24,601,3,1,1,Others,452.24,5
CUST000553,2023-08-29,1,1048.58,489,3,1,2,Others,1048.58,6
CUST000555,2024-08-15,5,3460.59,137,5,5,5,Champions,17302.95,15
CUST000556,2021-01-17,1,1336.12,1443,1,1,2,Others,1336.12,4
CUST000557,2024-07-26,2,562.6800000000001,157,5,2,1,Others,1125.3600000000001,8
CUST000558,2021-09-23,1,408.4,1194,1,1,1,Others,408.4,3
CUST000559,2021-06-05,2,1223.56,1304,1,2,2,Others,2447.12,5
CUST000560,2020-05-07,1,586.77,1698,1,1,1,Others,586.77,3
CUST000561,2021-09-25,1,315.64,1192,1,1,1,Others,315.64,3
CUST000562,2024-04-15,2,1741.3100000000002,259,4,2,3,Others,3482.6200000000003,9
CUST000563,2022-07-04,2,788.58,910,2,2,2,Others,1577.16,6
CUST000564,2024-03-28,3,1804.8200000000002,277,4,4,3,Loyal Customers,5414.460000000001,11
CUST000565,2023-01-30,3,3291.04,700,2,4,4,At Risk,9873.119999999999,10
CUST000566,2024-02-29,2,4550.92,305,4,2,5,Others,9101.84,11
CUST000567,2024-06-14,4,5044.0599999999995,199,4,5,5,Champions,20176.239999999998,14
CUST000569,2021-06-17,2,3158.5,1292,1,2,4,Others,6317.0,7
CUST000570,2024-11-05,1,2172.05,55,5,1,3,Others,2172.05,9
CUST000571,2023-11-01,3,1634.53,425,3,4,3,Loyal Customers,4903.59,10
CUST000572,2022-03-13,2,2490.68,1023,2,2,4,Others,4981.36,8
CUST000573,2023-11-25,1,559.8,401,3,1,1,Others,559.8,5
CUST000575,2024-09-16,2,2742.8,105,5,2,4,Others,5485.6,11
CUST000576,2022-05-26,1,1690.1399999999999,949,2,1,3,Others,1690.1399999999999,6
CUST000577,2022-08-15,3,3622.87,868,2,4,5,At Risk,10868.61,11
CUST000578,2021-09-28,1,148.5,1189,1,1,1,Others,148.5,3
CUST000579,2022-10-09,4,3986.76,813,2,5,5,At Risk,15947.04,12
CUST000581,2024-06-02,4,2354.1400000000003,211,4,5,4,Champions,9416.560000000001,13
CUST000582,2022-11-12,2,2260.9900000000002,779,2,2,4,Others,4521.9800000000005,8
CUST000584,2024-09-21,3,1161.54,100,5,4,2,Loyal Customers,3484.62,11
CUST000585,2022-10-11,2,3943.0,811,2,2,5,Others,7886.0,9
CUST000587,2024-06-11,2,694.09,202,4,2,1,Others,1388.18,7
CUST000588,2024-10-14,4,6142.66,77,5,5,5,Champions,24570.64,15
CUST000589,2023-09-26,3,2075.57,461,3,4,3,Loyal Customers,6226.710000000001,10
CUST000590,2023-08-06,2,1503.4699999999998,512,3,2,3,Others,3006.9399999999996,8
CUST000591,2023-03-02,3,2044.3400000000001,669,3,4,3,Loyal Customers,6133.02,10
CUST000592,2021-04-05,4,4979.51,1365,1,5,5,At Risk,19918.04,11
CUST000593,2023-10-08,2,1391.22,449,3,2,2,Others,2782.44,7
CUST000594,2024-01-15,3,2273.2,350,4,4,4,Champions,6819.599999999999,12
CUST000595,2024-12-10,3,2675.37,20,5,4,4,Champions,8026.11,13
CUST000596,2024-04-07,3,1432.13,267,4,4,3,Loyal Customers,4296.39,11
CUST000597,2022-07-04,1,413.59,910,2,1,1,Others,413.59,4
CUST000599,2024-10-11,2,2180.07,80,5,2,3,Others,4360.14,10
CUST000600,2022-10-02,2,1809.9,820,2,2,3,Others,3619.8,7
CUST000602,2024-01-15,3,3961.78,350,4,4,5,Champions,11885.34,13
CUST000603,2021-06-11,3,2766.8100000000004,1298,1,4,4,At Risk,8300.43,9
CUST000604,2020-08-21,2,1309.37,1592,1,2,2,Others,2618.74,5
CUST000605,2024-02-22,2,1635.48,312,4,2,3,Others,3270.96,9
CUST000606,2024-10-01,2,2695.53,90,5,2,4,Others,5391.06,11
CUST000607,2022-11-19,4,2613.68,772,2,5,4,At Risk,10454.72,11
CUST000608,2024-08-28,4,6414.03,124,5,5,5,Champions,25656.12,15
CUST000609,2021-10-09,1,414.98,1178,1,1,1,Others,414.98,3
CUST000610,2022-04-29,2,820.74,976,2,2,2,Others,1641.48,6
CUST000611,2022-02-07,1,627.95,1057,2,1,1,Others,627.95,4
CUST000612,2021-12-12,2,1276.85,1114,1,2,2,Others,2553.7,5
CUST000613,2023-05-19,4,3715.6800000000003,591,3,5,5,Loyal Customers,14862.720000000001,13
CUST000614,2023-06-03,2,3629.0699999999997,576,3,2,5,Others,7258.139999999999,10
CUST000615,2023-10-13,3,1460.99,444,3,4,3,Loyal Customers,4382.97,10
CUST000616,2024-08-03,2,415.86,149,5,2,1,Others,831.72,8
CUST000618,2024-02-20,2,1332.8400000000001,314,4,2,2,Others,2665.6800000000003,8
CUST000619,2023-01-20,2,1969.34,710,2,2,3,Others,3938.68,7
CUST000620,2023-06-09,3,2123.36,570,3,4,3,Loyal Customers,6370.08,10
CUST000621,2022-07-27,5,4823.849999999999,887,2,5,5,At Risk,24119.249999999996,12
CUST000622,2022-05-24,1,1795.47,951,2,1,3,Others,1795.47,6
CUST000623,2021-08-26,3,3990.55,1222,1,4,5,At Risk,11971.650000000001,10
CUST000624,2024-05-10,5,4699.86,234,4,5,5,Champions,23499.3,14
CUST000625,2023-10-17,3,1987.92,440,3,4,3,Loyal Customers,5963.76,10
CUST000627,2023-12-14,2,631.91,382,4,2,1,Others,1263.82,7
CUST000628,2023-07-26,1,369.64,523,3,1,1,Others,369.64,5
CUST000629,2023-12-01,2,1006.11,395,3,2,2,Others,2012.22,7
CUST000630,2022-08-08,1,191.82,875,2,1,1,Others,191.82,4
CUST000631,2020-07-14,2,963.63,1630,1,2,2,Others,1927.26,5
CUST000632,2024-01-07,5,3854.33,358,4,5,5,Champions,19271.65,14
CUST000633,2024-07-31,1,434.16,152,5,1,1,Others,434.16,7
CUST000634,2022-08-31,4,5434.6900000000005,852,2,5,5,At Risk,21738.760000000002,12
CUST000635,2021-06-23,1,2126.92,1286,1,1,3,Others,2126.92,5
CUST000637,2022-10-21,3,2836.65,801,2,4,4,At Risk,8509.95,10
CUST000638,2024-05-06,2,1667.2400000000002,238,4,2,3,Others,3334.4800000000005,9
CUST000639,2022-12-22,3,2876.52,739,2,4,4,At Risk,8629.56,10
CUST000640,2022-11-21,1,1242.42,770,2,1,2,Others,1242.42,5
CUST000641,2020-09-02,1,1270.3,1580,1,1,2,Others,1270.3,4
CUST000642,2023-11-15,2,2186.47,411,3,2,3,Others,4372.94,8
CUST000643,2023-04-03,3,3471.33,637,3,4,5,Loyal Customers,10413.99,12
CUST000644,2024-12-03,2,2015.8,27,5,2,3,Others,4031.6,10
CUST000645,2021-06-10,1,1624.8,1299,1,1,3,Others,1624.8,5
CUST000646,2024-04-01,6,5145.3099999999995,273,4,5,5,Champions,30871.859999999997,14
CUST000647,2024-09-30,3,1541.27,91,5,4,3,Loyal Customers,4623.8099999999995,12
CUST000649,2023-07-15,4,1642.01,534,3,5,3,Loyal Customers,6568.04,11
CUST000650,2022-12-02,3,4931.23,759,2,4,5,At Risk,14793.689999999999,11
CUST000651,2023-11-15,2,1548.85,411,3,2,3,Others,3097.7,8
CUST000653,2024-06-20,2,1983.01,193,4,2,3,Others,3966.02,9
CUST000654,2021-10-06,1,90.84,1181,1,1,1,Others,90.84,3
CUST000655,2024-06-27,5,6511.39,186,4,5,5,Champions,32556.95,14
CUST000656,2023-10-20,3,2000.51,437,3,4,3,Loyal Customers,6001.53,10
CUST000659,2021-08-26,1,1114.17,1222,1,1,2,Others,1114.17,4
CUST000660,2024-08-24,2,1844.9099999999999,128,5,2,3,Others,3689.8199999999997,10
CUST000661,2022-04-14,1,989.16,991,2,1,2,Others,989.16,5
CUST000662,2024-03-04,3,994.21,301,4,4,2,Loyal Customers,2982.63,10
CUST000663,2021-07-10,1,434.76,1269,1,1,1,Others,434.76,3
CUST000665,2024-11-05,7,8848.880000000001,55,5,5,5,Champions,61942.16,15
CUST000666,2022-12-12,4,3994.52,749,2,5,5,At Risk,15978.08,12
CUST000667,2022-09-11,1,2050.48,841,2,1,3,Others,2050.48,6
CUST000668,2024-07-25,2,4061.75,158,5,2,5,Others,8123.5,12
CUST000670,2021-05-24,2,1229.6,1316,1,2,2,Others,2459.2,5
CUST000671,2023-01-29,3,1847.7099999999998,701,2,4,3,At Risk,5543.129999999999,9
CUST000672,2024-05-09,2,2440.12,235,4,2,4,Others,4880.24,10
CUST000673,2024-08-18,4,3721.02,134,5,5,5,Champions,14884.08,15
CUST000674,2024-06-05,2,1811.3400000000001,208,4,2,3,Others,3622.6800000000003,9
CUST000676,2024-01-21,3,2301.5,344,4,4,4,Champions,6904.5,12
CUST000677,2022-12-30,2,1508.7,731,2,2,3,Others,3017.4,7
CUST000678,2020-11-11,1,614.64,1510,1,1,1,Others,614.64,3
CUST000679,2024-07-09,2,1129.06,174,5,2,2,Others,2258.12,9
CUST000680,2021-09-16,2,1190.08,1201,1,2,2,Others,2380.16,5
CUST000681,2024-06-07,4,3860.3599999999997,206,4,5,5,Champions,15441.439999999999,14
CUST000682,2022-12-17,2,2273.8900000000003,744,2,2,4,Others,4547.780000000001,8
CUST000683,2024-02-18,2,505.95,316,4,2,1,Others,1011.9,7
CUST000684,2022-02-16,2,2111.87,1048,2,2,3,Others,4223.74,7
CUST000685,2021-06-29,1,125.01,1280,1,1,1,Others,125.01,3
CUST000686,2022-02-05,3,2838.94,1059,2,4,4,At Risk,8516.82,10
CUST000687,2020-07-19,1,424.61,1625,1,1,1,Others,424.61,3
CUST000688,2023-05-13,2,369.08,597,3,2,1,Others,738.16,6
CUST000689,2023-11-30,3,1095.1399999999999,396,3,4,2,Loyal Customers,3285.4199999999996,9
CUST000690,2021-08-05,1,1257.57,1243,1,1,2,Others,1257.57,4
CUST000692,2023-01-24,2,1207.6100000000001,706,2,2,2,Others,2415.2200000000003,6
CUST000693,2024-02-18,2,1270.08,316,4,2,2,Others,2540.16,8
CUST000694,2022-09-05,3,744.61,847,2,4,2,At Risk,2233.83,8
CUST000695,2021-01-18,3,1629.4,1442,1,4,3,At Risk,4888.200000000001,8
CUST000696,2023-06-29,5,2854.27,550,3,5,4,Loyal Customers,14271.35,12
CUST000697,2023-10-28,4,5749.7,429,3,5,5,Loyal Customers,22998.8,13
CUST000698,2024-10-04,1,1332.12,87,5,1,2,Others,1332.12,8
CUST000700,2023-01-31,2,2914.37,699,2,2,4,Others,5828.74,8
CUST000701,2023-03-22,1,2747.3,649,3,1,4,Others,2747.3,8
CUST000702,2023-01-09,2,2047.6,721,2,2,3,Others,4095.2,7
CUST000703,2024-12-03,3,6716.15,27,5,4,5,Champions,20148.449999999997,14
CUST000704,2023-08-15,1,2871.65,503,3,1,4,Others,2871.65,8
CUST000706,2024-12-24,1,1579.62,6,5,1,3,Others,1579.62,9
CUST000707,2024-05-23,2,1984.1100000000001,221,4,2,3,Others,3968.2200000000003,9
CUST000708,2023-05-10,1,34.56,600,3,1,1,Others,34.56,5
CUST000709,2021-09-12,1,188.04,1205,1,1,1,Others,188.04,3
CUST000710,2024-11-11,3,2630.04,49,5,4,4,Champions,7890.12,13
CUST000712,2023-12-02,1,213.81,394,3,1,1,Others,213.81,5
CUST000713,2024-09-28,4,6893.679999999999,93,5,5,5,Champions,27574.719999999998,15
CUST000715,2022-01-21,2,2129.12,1074,1,2,3,Others,4258.24,6
CUST000716,2023-12-05,3,2108.15,391,3,4,3,Loyal Customers,6324.450000000001,10
CUST000717,2020-01-11,1,395.15999999999997,1815,1,1,1,Others,395.15999999999997,3
CUST000718,2022-10-14,3,3004.7000000000003,808,2,4,4,At Risk,9014.1,10
CUST000719,2023-02-16,1,730.23,683,2,1,2,Others,730.23,5
CUST000720,2022-08-01,1,1656.06,882,2,1,3,Others,1656.06,6
CUST000721,2024-11-25,4,4208.929999999999,35,5,5,5,Champions,16835.719999999998,15
CUST000722,2024-12-07,1,590.93,23,5,1,1,Others,590.93,7
CUST000723,2024-01-16,4,2567.31,349,4,5,4,Champions,10269.24,13
CUST000724,2022-06-01,2,1163.42,943,2,2,2,Others,2326.84,6
CUST000725,2020-10-11,3,3156.96,1541,1,4,4,At Risk,9470.880000000001,9
CUST000726,2024-02-05,2,2163.45,329,4,2,3,Others,4326.9,9
CUST000727,2024-07-11,1,196.75,172,5,1,1,Others,196.75,7
CUST000728,2024-05-14,2,1858.96,230,4,2,3,Others,3717.92,9
CUST000729,2022-12-07,1,1629.56,754,2,1,3,Others,1629.56,6
CUST000730,2023-08-24,3,1754.1299999999999,494,3,4,3,Loyal Customers,5262.389999999999,10
CUST000731,2024-02-11,3,1610.99,323,4,4,3,Loyal Customers,4832.97,11
CUST000732,2022-07-30,2,579.9,884,2,2,1,Others,1159.8,5
CUST000733,2024-01-24,2,943.46,341,4,2,2,Others,1886.92,8
CUST000734,2023-01-30,2,2571.7500000000005,700,2,2,4,Others,5143.500000000001,8
CUST000735,2023-04-12,3,4028.67,628,3,4,5,Loyal Customers,12086.01,12
CUST000736,2024-09-18,2,785.55,103,5,2,2,Others,1571.1,9
CUST000737,2024-01-18,2,1082.55,347,4,2,2,Others,2165.1,8
CUST000738,2022-10-22,1,250.82999999999998,800,2,1,1,Others,250.82999999999998,4
CUST000739,2024-02-08,2,2637.76,326,4,2,4,Others,5275.52,10
CUST000740,2023-05-26,3,1623.1200000000001,584,3,4,3,Loyal Customers,4869.360000000001,10
CUST000741,2022-12-31,2,1624.73,730,2,2,3,Others,3249.46,7
CUST000742,2022-09-11,1,570.61,841,2,1,1,Others,570.61,4
CUST000743,2020-07-15,2,1861.63,1629,1,2,3,Others,3723.26,6
CUST000744,2023-08-23,1,1036.05,495,3,1,2,Others,1036.05,6
CUST000745,2022-08-17,4,4611.57,866,2,5,5,At Risk,18446.28,12
CUST000746,2024-09-11,3,1667.09,110,5,4,3,Loyal Customers,5001.2699999999995,12
CUST000747,2021-06-13,1,358.33,1296,1,1,1,Others,358.33,3
CUST000748,2022-01-22,1,1192.4,1073,2,1,2,Others,1192.4,5
CUST000749,2024-07-10,2,1265.44,173,5,2,2,Others,2530.88,9
CUST000750,2023-12-29,1,517.44,367,4,1,1,Others,517.44,6
CUST000752,2024-11-21,4,912.1800000000001,39,5,5,2,Loyal Customers,3648.7200000000003,12
CUST000753,2020-06-13,1,126.73,1661,1,1,1,Others,126.73,3
CUST000754,2022-11-03,3,4580.42,788,2,4,5,At Risk,13741.26,11
CUST000755,2024-05-12,2,647.65,232,4,2,1,Others,1295.3,7
CUST000756,2023-02-20,4,2236.65,679,2,5,4,At Risk,8946.6,11
CUST000757,2022-05-03,2,633.9999999999999,972,2,2,1,Others,1267.9999999999998,5
CUST000758,2024-08-21,2,2754.1200000000003,131,5,2,4,Others,5508.240000000001,11
CUST000759,2021-12-01,2,3237.21,1125,1,2,4,Others,6474.42,7
CUST000760,2023-11-16,3,3543.38,410,3,4,5,Loyal Customers,10630.14,12
CUST000761,2023-09-16,2,3127.25,471,3,2,4,Others,6254.5,9
CUST000762,2021-02-09,2,1536.5499999999997,1420,1,2,3,Others,3073.0999999999995,6
CUST000763,2024-09-10,1,567.28,111,5,1,1,Others,567.28,7
CUST000764,2024-10-30,3,1443.2,61,5,4,3,Loyal Customers,4329.6,12
CUST000765,2020-08-16,1,2631.8,1597,1,1,4,Others,2631.8,6
CUST000766,2024-12-27,2,3100.91,3,5,2,4,Others,6201.82,11
CUST000767,2023-07-26,3,2376.69,523,3,4,4,Loyal Customers,7130.07,11
CUST000769,2024-10-27,3,2308.96,64,5,4,4,Champions,6926.88,13
CUST000770,2024-06-27,3,2759.49,186,4,4,4,Champions,8278.47,12
CUST000771,2024-10-28,2,2702.6099999999997,63,5,2,4,Others,5405.219999999999,11
CUST000772,2024-09-13,4,4549.1,108,5,5,5,Champions,18196.4,15
CUST000773,2024-05-21,2,2851.88,223,4,2,4,Others,5703.76,10
CUST000774,2023-08-30,1,815.49,488,3,1,2,Others,815.49,6
CUST000775,2022-09-16,2,2013.21,836,2,2,3,Others,4026.42,7
CUST000777,2024-07-04,2,3617.84,179,4,2,5,Others,7235.68,11
CUST000778,2024-08-03,3,1676.6599999999999,149,5,4,3,Loyal Customers,5029.98,12
CUST000779,2023-04-08,4,919.15,632,3,5,2,Loyal Customers,3676.6,10
CUST000780,2024-12-23,2,1149.52,7,5,2,2,Others,2299.04,9
CUST000781,2020-06-30,1,1168.1999999999998,1644,1,1,2,Others,1168.1999999999998,4
CUST000782,2021-12-07,1,75.24,1119,1,1,1,Others,75.24,3
CUST000783,2022-12-16,2,1681.22,745,2,2,3,Others,3362.44,7
